Keyword,Count
interactive visualization authoring,1
chart layout design,1
constraint-based design,1
reusable chart layout,1
tangible user interfaces,1
bimanual interaction,1
hurricane forecasts,1
ensemble sampling,1
implicit uncertainty,1
auto-differentiation,1
natural language inference,1
attention visualization,1
graphical overlays,1
details-on-demand,1
bias alleviation,1
bias mitigation,1
debiasing,1
mobile phones,1
range visualization,1
wall-sized displays,1
distant interaction,1
user behavior,1
user movements,1
multi-user,1
collaborative data analysis,1
olfaction,1
smell,1
scent,1
olfactory display,1
automated visualization design,1
perceptual effectiveness,1
knowledge bases,1
answer set programming,1
user-centered visualization design,1
creativity workshops,1
critically reflective practice,1
at-a-glance,1
temporal trees,1
image-based method,1
federer's co-area formula,1
density field,1
anisotropic kernel density estimation,1
multi-scale data,1
multi-instance data,1
popout,1
preattentive vision,1
dichoptic presentation,1
isocontour visualization,1
topological uncertainty,1
marching squares,1
asymptotic decider,1
bilinear interpolation,1
probabilistic computation,1
3d volume rendering,1
bubble visualization,1
porous media,1
ribonucleic acids,1
rna,1
secondary & tertiary structures,1
interactive rendering,1
brushing & linking,1
astronomy visualization,1
3d universe software,1
star catalog rendering,1
gaia mission,1
parametrization,1
hilbert curve,1
nonlinear scaling,1
x-ray computed tomography,1
dynamic lighting design,1
lighting drones,1
3d symmetric tensor fields,1
traceless tensors,1
degenerate curve extraction,1
neutral surface extraction,1
in situ processing,1
distribution-based,1
query-driven,1
atmospheric fronts,1
time-varying multivariate data visualization,1
similarity map,1
visual interface,1
path recommendation,1
recirculation,1
spaghetti plots,1
high-density clustering,1
ensemble forecasting,1
histology,1
pathology,1
expert evaluation,1
correlation study,1
mutual information,1
hexahedral mesh,1
base complex,1
sheet decomposition,1
complexity analysis,1
vortex coreline,1
observer frames of reference,1
killing vector fields,1
infinitesimal isometries,1
lie derivatives,1
multivariate/multimodal volume data,1
streamsurfaces,1
frobenius theorem,1
lie bracket,1
fiber surface,1
hierarchical culling,1
bloom filter,1
spatial queries,1
morse complex,1
parallel computation,1
accurate geometry,1
details-first model,1
discourse paper,1
reconstruction strategy,1
ospray,1
simulation inspection,1
long trajectories,1
wide-field microscopy,1
bit ordering,1
random forests,1
random forest visualization,1
clustering tour,1
guided data analysis,1
unsupervised learning,1
interactive clustering analysis,1
interpretability,1
explainability,1
visual data exploration recommendation,1
what-if analysis,1
clustrophile,1
model debugging,1
generative adversarial networks,1
interactive experimentation,1
explorable explanations,1
deep q-network (dqn),1
model interpretation,1
pairwise comparison,1
automatic insight generation,1
user-steerable topic modeling,1
speculative execution,1
flight trajectories,1
rule visualization,1
bitcoin exchange,1
transaction data,1
fintech,1
algorithm evaluation,1
bipartite graph,1
visual summarization,1
minimum description length,1
vis4ml,1
learning-from-crowds,1
global trade network,1
progression analysis,1
event sequence data,1
sequential pattern mining,1
event sequence exploration,1
writing,1
prewriting,1
diagraming,1
content and structure recommendation,1
pen and touch interfaces,1
visual curation,1
clinical text,1
medical narrative,1
automatic pattern discoveries,1
parallel coordinate plot,1
graph privacy,1
k-anonymity,1
structural features,1
privacy preservation,1
interactive documents,1
digital libraries,1
email investigation,1
email forensics,1
visualization provenance,1
interaction provenance,1
retrieval,1
four levels of visualization,1
mixed reality,1
cost-benefit analysis,1
cognitive sciences,1
visualization applications,1
call stack,1
interactive artificial intelligence,1
xai (explainable artificial intelligence),1
interpretable deep learning,1
vulnerability analysis,1
cve,1
cvss,1
attack graph,1
vulnerability triage and management,1
privacy and security,1
interview study,1
visual analytics tools,1
soccer data,1
formation analysis,1
eye-tracking data,1
areas of interest,1
minimum spanning tree,1
predictive visual analytics,1
subgroup analysis,1
explainable ai,1
nlp,1
observation projection,1
attribute projection,1
spatial abstraction,1
spatial index structures,1
visual parameter space analysis,1
shock physics,1
